input,correct_label,model_label,type,word_length,corruptions
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Daihatsu Dstauiha, Label:",True,True,car,8,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Bhutan uhBtna, Label:",True,True,country,6,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Lexus sexuL, Label:",True,True,car,5,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Iceland eIlnadc, Label:",True,True,country,7,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: ocean eonca, Label:",True,True,other,5,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: brown wnobr, Label:",True,True,color,5,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Mercedes eMcsered, Label:",True,True,car,8,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: green eenrg, Label:",True,True,color,5,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: valley leavyl, Label:",True,True,other,6,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: apple lapep, Label:",True,True,fruit,5,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: gallery eylarlg, Label:",True,True,other,7,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: canyon onacny, Label:",True,True,other,6,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: fulvous olfuvsu, Label:",True,True,color,7,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: aquarium aiqaruum, Label:",True,True,other,8,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: gray argy, Label:",True,True,color,4,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Jaguar uaagrJ, Label:",True,True,car,6,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Myanmar nryMaam, Label:",True,True,country,7,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: fig gif, Label:",True,True,fruit,3,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Estonia iosEatn, Label:",True,True,country,7,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Benin nneBi, Label:",True,True,country,5,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Pagani giaPan, Label:",True,True,car,6,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: glen elng, Label:",True,True,other,4,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: zaffre fzafre, Label:",True,True,color,6,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: rambutan umntrbaa, Label:",True,True,fruit,8,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Albania aibnaAl, Label:",True,True,country,7,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Kia aKi, Label:",True,True,car,3,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: azure ruaez, Label:",True,True,color,5,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Audi Adui, Label:",True,True,car,4,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Paraguay aPagurya, Label:",True,True,country,8,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: smalt ltsam, Label:",True,True,color,5,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: desert eetrds, Label:",True,True,other,6,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Paraguay Pauryaag, Label:",True,True,country,8,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Ecuador Erdaocu, Label:",True,True,country,7,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Subaru ruSaub, Label:",True,True,car,6,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: cove eovc, Label:",True,True,other,4,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: white ethwi, Label:",True,True,color,5,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Comoros Coosmro, Label:",True,True,country,7,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: banana nnaaab, Label:",True,True,fruit,6,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Peru rueP, Label:",True,True,country,4,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Namibia mibNaai, Label:",True,True,country,7,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Zotye yoZte, Label:",True,True,car,5,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: mulberry errbymul, Label:",True,True,fruit,8,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: pink ipkn, Label:",True,True,color,4,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: silver srlevi, Label:",True,True,color,6,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: pink inpk, Label:",True,True,color,4,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Rivian ivnRia, Label:",True,True,car,6,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: papaya ppyaaa, Label:",True,True,fruit,6,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: indigo ignodi, Label:",True,True,color,6,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: gray yrga, Label:",True,True,color,4,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Bentley lynetBe, Label:",True,True,car,7,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Guyana yaanGu, Label:",True,True,country,6,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: cherry cryreh, Label:",True,True,fruit,6,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Liberia iiLbear, Label:",True,False,country,7,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: archive rhiavce, Label:",True,True,other,7,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: umber mrebu, Label:",True,True,color,5,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: apricot icproat, Label:",True,True,fruit,7,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Suzuki zSuuki, Label:",True,True,car,6,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: gazebo zbagoe, Label:",True,True,other,6,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Suzuki Suziku, Label:",True,True,car,6,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: bistro isotbr, Label:",True,True,other,6,0
"Input: lemon mnole, Label: True
Input: cyan ycan, Label: True
Input: teal tael, Label: True
Input: magenta ntmagae, Label: True
Input: Liberia ifaevQm, Label: False
Input: Dacia Daaci, Label: True
Input: kiwi fiwt, Label: False
Input: Burundi anrBuij, Label: False
Input: Belize fpkheM, Label: False
Input: Namibia ixOiviy, Label: False
Input: Guyana Gaanyu, Label:",True,True,country,6,0
